day,nitrogen_dioxide,ozone,sulphur_dioxide
212.0,20.91107,77.43316,3.97238
213.0,35.81613,93.29898,3.12095
214.0,36.14489,81.8237,2.55333
215.0,47.02985,133.56222,3.12052
216.0,29.77681,95.94328,2.55298
217.0,36.44616,101.98027,1.70187
218.0,60.09368,131.21728,3.68713
219.0,55.09904,116.74845,2.55246
220.0,24.60039,72.29423,3.13393
221.0,55.0031,49.0277,3.1482
222.0,53.15966,43.35658,2.87496
223.0,53.03866,69.60004,2.02155
224.0,17.71251,59.17251,2.32072
225.0,56.27326,58.82326,2.03971
226.0,41.52466,65.05982,3.5122
227.0,22.92773,54.03358,2.35184
228.0,42.72212,42.7745,2.65749
229.0,33.56772,55.8796,2.96573
230.0,25.31086,45.85121,2.9787
231.0,17.49459,42.65809,1.49583
232.0,35.58099,55.48046,2.40371
233.0,40.74755,74.14026,3.31936
234.0,39.934,31.38238,2.42446
235.0,23.66385,59.37208,1.82612
236.0,23.84873,51.18971,2.75085
237.0,62.44263,59.72132,5.52505
238.0,52.05223,48.49551,3.39068
239.0,36.68628,41.11142,4.02403
240.0,44.46738,60.27014,2.4867
241.0,45.29578,51.38928,1.87281
242.0,42.67323,62.21595,3.76117
243.0,51.67364,60.41982,2.83255
244.0,62.58262,104.27533,2.52819
245.0,64.5169,108.51619,3.49053
246.0,76.82742,120.83964,3.50479
247.0,51.13032,71.74542,2.87923
248.0,37.12163,82.77166,2.55943
249.0,44.63775,71.79531,3.83931
250.0,59.26838,63.06412,1.91974
251.0,47.889,61.56735,2.2398
252.0,34.48238,79.87789,2.2399
253.0,31.84313,69.55015,1.92
254.0,21.3435,60.86885,2.88012
255.0,59.67,52.5867,7.04062
256.0,65.4075,61.36778,4.25744
257.0,49.59887,53.28519,2.67647
258.0,31.788,67.90369,2.15363
259.0,22.18725,86.56349,2.43685
260.0,56.05556,99.48565,3.81244
261.0,19.13317,83.15417,4.10812
262.0,37.6771,60.22025,2.20345
263.0,22.82801,63.16391,1.93025
264.0,34.7342,61.66713,3.03675
265.0,51.12491,43.43974,2.76386
266.0,48.55933,61.01853,3.32045
267.0,88.63198,56.5282,8.86472
268.0,89.40269,68.70197,9.98427
269.0,99.99169,70.4981,2.49893
270.0,110.95148,82.42241,6.67145
271.0,42.12649,59.92089,2.78296
272.0,89.74152,61.81681,6.68673
273.0,63.36568,60.81896,3.62612
274.0,63.30569,57.42627,1.39625
275.0,54.37008,54.68218,2.23655
276.0,72.27244,41.9097,3.91841
277.0,46.38133,43.05723,3.08222
278.0,67.38285,66.00778,2.80517
279.0,63.42731,66.80606,1.68499
280.0,73.22308,60.61939,1.96803
281.0,59.56534,56.77767,1.68878
282.0,104.65724,80.72607,5.63555
283.0,90.87578,54.63229,4.23139
284.0,37.98935,65.35918,4.23612
285.0,23.04391,68.15316,6.78535
286.0,18.42871,70.99703,
287.0,19.53207,67.40477,3.11689
288.0,44.57,62.33236,3.12035
289.0,42.26864,55.97939,1.98788
290.0,54.14092,43.0406,2.27108
291.0,51.32204,49.49336,1.98651
292.0,86.07978,56.67788,8.22695
293.0,81.46676,54.78197,7.65691
294.0,66.45727,55.8796,11.90661
295.0,75.02237,62.5153,12.18586
296.0,54.46603,51.53895,9.06539
297.0,63.1732,36.65436,4.24793
298.0,59.4165,49.69293,4.52954
299.0,61.44807,56.02928,
300.0,24.27443,51.2396,
301.0,34.51404,62.01638,3.39361
302.0,44.19459,49.84261,2.54432
303.0,46.40933,47.14841,3.10864
304.0,99.04383,55.13121,9.32266
305.0,61.35971,26.14367,3.39776
306.0,86.78414,46.40003,4.25683
307.0,69.13982,71.39617,2.8443
308.0,45.95122,53.58455,2.85072
309.0,58.89392,11.04287,7.14284
310.0,50.99039,51.2396,2.5772
311.0,38.62202,62.11616,2.29597
312.0,50.83584,67.2052,2.30111
313.0,50.69432,65.90799,3.17108
314.0,49.15585,65.35918,1.73353
315.0,47.65849,67.55445,2.02695
316.0,57.19547,58.97294,1.74123
317.0,57.29552,60.40319,3.78101
318.0,76.98538,53.73422,2.6216
319.0,51.80146,23.15012,1.45865
320.0,47.33312,20.28962,3.50606
321.0,60.98033,24.29765,2.92613
322.0,54.66763,54.78197,2.63749
323.0,34.57982,56.61136,1.46748
324.0,52.99017,42.65809,2.64544
325.0,73.67281,32.5798,4.71007
326.0,71.71492,2.84387,4.42231
327.0,64.0067,5.03914,5.60998
328.0,54.10208,30.83357,2.06993
329.0,51.35953,27.49077,2.36916
330.0,53.79904,42.90755,3.55904
331.0,58.833,30.13507,3.26809
332.0,45.85627,70.34843,1.78566
333.0,28.89188,69.64993,2.38498
334.0,56.71307,62.7315,2.09044
335.0,36.12535,62.86455,2.69232
336.0,30.6988,57.37638,1.79795
337.0,65.23551,64.52763,2.40136
338.0,75.21369,26.89206,5.71295
339.0,66.02243,51.33938,3.01193
340.0,52.8912,59.92089,1.50853
341.0,35.50609,73.24219,2.11552
342.0,24.53421,72.94284,2.42183
343.0,54.69386,72.44391,2.42592
344.0,69.35275,38.36733,2.43002
345.0,104.16055,28.88776,10.64925
346.0,65.13432,50.44132,1.82866
347.0,68.61766,20.80517,2.74298
348.0,76.25999,20.95485,7.00985
349.0,49.9669,52.93594,
350.0,70.32369,51.43917,
351.0,67.78968,53.08562,2.43821
352.0,42.90371,69.8495,2.43821
353.0,53.98283,62.26584,1.82866
354.0,59.91916,67.95359,2.74298
355.0,36.86793,65.35918,2.43821
356.0,61.46655,68.35273,2.43821
357.0,38.02517,55.97939,2.43821
358.0,82.71182,44.63716,6.09552
359.0,82.57949,27.2912,6.70507
360.0,54.52624,29.83572,2.13343
361.0,95.39073,1.79613,7.92418
362.0,60.44923,27.09163,7.31463
363.0,66.28894,49.44347,4.26687
364.0,52.71007,46.05078,3.96209
365.0,26.09902,54.28304,2.13343
