day,nitrogen_dioxide,ozone,sulphur_dioxide
139.0,75.96068,106.91963,5.9072
140.0,56.66738,100.63317,4.25212
141.0,62.95233,85.21639,2.83652
142.0,48.74628,81.57424,3.3075
143.0,60.3891,83.48678,3.3075
144.0,46.36187,89.75661,3.30484
145.0,53.49406,86.5136,1.4156
146.0,76.69747,50.79057,1.65242
147.0,36.71809,68.20305,2.1234
148.0,60.43691,65.52548,4.48362
149.0,73.0379,49.64304,4.01264
150.0,75.86027,65.40907,2.36022
151.0,72.1199,92.25123,2.36022
152.0,64.25665,107.96737,5.89389
153.0,41.61504,77.48305,3.06536
154.0,35.38125,54.98154,3.77316
155.0,43.86367,77.53295,5.42291
156.0,38.67314,80.27703,4.4783
157.0,65.91336,90.80435,
158.0,66.88873,97.44005,
159.0,53.23778,91.85209,
160.0,86.02999,100.08436,
161.0,40.87268,78.33123,2.59172
162.0,78.76201,73.09251,2.59172
163.0,90.41918,106.37081,6.59371
164.0,85.95221,92.65037,2.59172
165.0,42.23948,77.96535,3.06004
166.0,16.47236,71.57911,2.3549
167.0,23.26939,63.11401,3.06004
168.0,18.10181,76.13596,3.76251
169.0,38.14529,45.30239,3.05737
170.0,48.83138,38.36733,3.99933
171.0,50.66276,81.72392,4.93863
172.0,45.97363,87.31188,4.47031
173.0,57.18136,75.8366,3.52835
174.0,86.80503,91.05381,7.52769
175.0,60.42544,86.21424,3.76251
176.0,50.69751,76.08606,3.52303
177.0,57.80244,77.48305,4.69915
178.0,27.33409,66.85595,2.82055
179.0,38.3461,46.44992,3.75985
180.0,57.23204,77.8323,4.22817
181.0,63.73279,76.93424,4.93331
182.0,56.79599,79.12951,6.10144
183.0,66.39674,86.36392,5.39897
184.0,32.92703,101.53124,11.26625
185.0,28.96433,100.63317,4.92799
186.0,31.68869,53.48476,4.22551
187.0,46.62149,68.35273,3.28621
188.0,50.91171,52.28734,3.11325
189.0,53.02884,50.64089,5.40429
190.0,28.90839,75.78671,6.11475
191.0,48.23229,58.27444,5.88591
192.0,68.01041,54.28304,6.36487
193.0,50.82612,115.7506,4.71512
194.0,24.57276,63.51315,2.8312
195.0,27.32835,77.73252,2.5997
196.0,43.72118,74.98843,3.31282
197.0,52.47422,92.94973,4.97322
198.0,43.84502,75.98628,3.3075
199.0,55.91098,125.03061,2.3549
200.0,69.22676,117.24738,2.82055
201.0,63.47874,101.48135,2.11009
202.0,44.54978,75.68692,3.97272
203.0,26.48287,91.10371,4.89606
204.0,31.51083,117.34716,3.71994
205.0,33.21534,103.42715,2.31764
206.0,75.23536,81.12521,4.85614
207.0,91.84925,118.3949,4.614
208.0,69.38996,79.72822,2.75935
209.0,31.12785,76.83445,2.52253
210.0,33.87659,98.88694,4.34791
211.0,82.01613,94.29683,2.96424
212.0,39.89045,85.26628,4.78962
213.0,31.48071,88.70887,3.64809
214.0,36.0468,74.68907,3.42192
215.0,25.02745,82.07316,2.50923
216.0,44.30211,77.53295,3.87693
217.0,35.71594,80.22714,4.10577
218.0,52.32935,81.27488,4.78962
219.0,47.51606,83.27058,2.28039
220.0,70.50288,71.59574,4.78962
221.0,29.95166,68.95144,2.05155
222.0,22.25576,78.03187,1.3677
223.0,53.64563,61.2181,
224.0,49.53471,74.28993,
225.0,38.95906,52.33723,
226.0,85.37161,58.97294,
227.0,50.30927,55.33078,
228.0,54.14351,77.23359,
229.0,36.72096,73.09251,
230.0,51.50076,57.62584,
231.0,62.26335,66.15746,
232.0,65.05608,65.10971,4.0765
233.0,55.24448,65.2095,5.16215
234.0,42.98009,71.49595,4.34791
235.0,62.01855,77.1837,2.98819
236.0,58.65319,76.88434,3.53101
237.0,55.53183,52.81953,5.16215
238.0,49.78907,74.93854,4.34791
239.0,65.29801,57.80878,3.53101
240.0,30.47091,72.89294,3.26226
241.0,29.06665,63.46326,3.26759
242.0,31.6361,63.26369,3.54166
243.0,74.64822,68.25294,4.36388
244.0,49.81999,17.21291,3.82105
245.0,61.0427,60.02068,3.00682
246.0,50.37908,69.74972,3.28355
247.0,76.21695,56.47831,4.10843
248.0,86.74239,79.62843,4.93331
249.0,80.2179,77.33338,5.2127
250.0,63.03409,83.07101,32.37251
251.0,98.82748,70.19875,8.23815
252.0,77.9433,60.17036,6.04823
253.0,66.05918,50.94024,9.90387
254.0,49.34776,45.2525,3.85564
255.0,64.99823,65.55875,3.03343
256.0,41.62843,75.88649,2.47996
257.0,37.38603,77.43316,2.20855
258.0,88.63194,61.76692,3.31548
259.0,69.40749,73.1923,6.08282
260.0,60.73813,81.22499,3.31814
261.0,76.98434,93.7979,5.81141
262.0,77.67284,46.89895,4.15633
263.0,45.41948,57.92519,2.77266
264.0,34.35758,71.77868,17.18941
265.0,93.37877,65.95789,80.20751
266.0,88.63816,70.19875,65.28252
267.0,59.31045,56.02928,16.40711
268.0,60.28328,48.69508,4.44903
269.0,103.90421,62.96434,9.74156
270.0,72.50718,46.49981,6.12273
271.0,87.52413,81.47445,5.57193
272.0,84.27288,45.2525,8.91402
273.0,49.2158,75.13811,2.22983
274.0,50.78453,56.87745,2.22983
275.0,58.5421,37.46927,5.01846
276.0,43.43431,68.95144,3.62415
277.0,51.49215,57.12691,4.74971
278.0,67.83781,59.37208,4.19092
279.0,53.55717,55.231,5.0291
280.0,50.5206,64.36133,5.58789
281.0,59.44433,69.8495,4.92799
282.0,33.43815,69.25079,6.50324
283.0,71.79716,52.5368,5.07966
284.0,60.40679,67.8538,3.05205
285.0,55.02358,66.20735,3.24364
286.0,27.4329,69.25079,3.76783
287.0,67.54807,15.21721,3.87693
288.0,68.97909,31.2826,3.6002
289.0,58.66928,52.48691,3.06802
290.0,59.01784,55.43057,1.73757
291.0,28.10514,56.07917,2.67687
292.0,26.35855,63.66283,2.41344
293.0,47.96693,52.02125,2.68485
294.0,28.4164,67.25509,5.10627
295.0,68.73812,49.34368,2.69283
296.0,56.35851,55.68003,2.28837
297.0,51.75751,45.10282,3.31814
298.0,53.83018,61.61724,2.99617
299.0,33.36787,66.15746,2.13936
300.0,53.32528,61.31788,2.35756
301.0,50.37716,51.33938,3.38467
302.0,75.28222,41.01164,3.61084
303.0,77.53084,36.42153,4.63795
304.0,64.92364,48.5454,4.31598
305.0,38.41256,69.55015,2.64227
306.0,33.53091,68.90154,3.09463
307.0,74.05678,62.81466,4.0898
308.0,81.07709,31.53206,9.67503
309.0,72.42016,43.9054,4.72576
310.0,88.90304,48.5454,13.29652
311.0,65.36495,,3.20639
312.0,57.12112,,2.30966
313.0,81.86648,,3.30218
314.0,71.39745,,7.54099
315.0,51.08479,,3.40063
316.0,72.47753,,2.50391
317.0,64.5397,,2.4161
318.0,99.70149,,9.09496
319.0,84.28627,,7.12057
320.0,64.22079,,4.05255
321.0,75.85549,,3.15317
322.0,70.81031,,4.96258
323.0,62.58895,,7.59155
324.0,66.47993,7.118,6.51921
325.0,52.71998,5.28312,4.90404
326.0,53.27078,9.21215,4.3692
327.0,69.15743,49.74282,2.46133
328.0,114.32256,3.23054,19.18509
329.0,80.50286,10.07729,5.4921
330.0,63.41802,1.98373,6.33294
331.0,76.09933,6.68809,7.72725
332.0,54.34464,8.71073,3.87161
333.0,64.23657,4.30123,7.76451
334.0,62.91998,33.19248,9.99966
335.0,35.92679,35.47856,2.7833
336.0,45.50124,53.83401,3.62415
337.0,52.75823,53.23729,2.79395
338.0,49.3229,52.10024,5.32446
339.0,77.68479,7.77275,5.33244
340.0,88.79307,24.96521,4.78164
341.0,67.96738,60.2876,3.10261
342.0,67.38837,51.93809,3.38999
343.0,73.93008,61.14525,4.2468
344.0,66.89973,85.60406,2.83652
345.0,58.07545,69.33261,3.12656
346.0,81.74264,80.39877,3.98869
347.0,109.73495,33.37559,10.84849
348.0,64.03305,59.81013,4.28937
349.0,90.70031,59.86235,6.02428
350.0,84.27575,34.83045,7.18443
351.0,73.63125,64.38877,4.03126
352.0,43.63178,62.2838,2.87643
353.0,71.98602,66.08295,2.87377
354.0,70.80792,63.56055,1.7216
355.0,59.25626,65.6246,2.57841
356.0,28.88592,65.36383,2.29104
357.0,28.16873,74.47204,2.86047
358.0,69.21624,74.1183,2.85515
359.0,65.47253,59.24635,3.99401
360.0,59.5833,51.61778,4.56078
361.0,50.90501,61.8198,7.11791
362.0,81.96497,51.27103,4.54748
363.0,90.63816,31.99905,7.38134
364.0,91.31948,8.73518,6.80658
365.0,87.70247,48.66614,10.21253
