day,nitrogen_dioxide,ozone,sulphur_dioxide
251.0,75.69507,79.07961,1.81889
252.0,32.77606,65.45896,1.55099
253.0,57.63899,63.91229,3.85732
254.0,33.83861,47.99659,1.80806
255.0,29.68731,53.83401,2.59434
256.0,37.81833,72.74327,5.47203
257.0,77.10174,66.70627,2.35541
258.0,51.38605,74.83875,2.62851
259.0,45.06677,42.05938,2.37592
260.0,37.67244,63.46326,2.6513
261.0,57.55346,71.54585,2.92896
262.0,66.63551,68.5523,6.1504
263.0,63.89834,73.39187,6.44515
264.0,77.97498,67.00563,5.66343
265.0,77.34686,71.8452,5.41653
266.0,20.64272,60.76907,3.26359
267.0,31.86881,60.66928,3.55037
268.0,23.11754,55.03143,4.9364
269.0,24.82106,57.67573,7.15998
270.0,23.33898,60.41982,4.48331
271.0,14.88962,66.5566,5.41557
272.0,16.30218,66.65638,4.05794
273.0,34.42502,39.914,7.07222
274.0,49.15125,66.10756,3.19308
275.0,56.89155,56.7444,3.75504
276.0,60.33545,64.36133,6.2179
277.0,57.60036,53.48476,4.90447
278.0,48.84191,41.51056,2.74597
279.0,37.40092,65.90799,3.32069
280.0,47.24505,56.22885,4.46161
281.0,37.12996,57.37638,2.5288
282.0,35.98079,60.02068,3.11415
283.0,41.64875,59.32218,1.43073
284.0,39.56618,63.39674,2.31351
285.0,43.98814,63.46326,4.38347
286.0,40.23023,77.1837,1.77164
287.0,58.52117,46.40003,3.28148
288.0,38.34389,54.68218,3.31495
289.0,69.35706,63.01423,4.87042
290.0,55.09589,64.511,1.53722
291.0,33.87585,75.48735,3.41535
292.0,64.48716,64.52763,4.07587
293.0,44.38332,66.10756,7.59769
294.0,32.18361,74.10699,3.19613
295.0,68.73793,46.99874,5.8078
296.0,62.12314,18.31055,7.09842
297.0,54.00446,24.94625,3.54921
298.0,44.03081,74.14026,2.58124
299.0,37.46809,75.03832,3.87186
300.0,66.72935,57.2267,3.54921
301.0,51.72376,45.40218,12.2609
302.0,43.56321,60.61939,3.22655
303.0,67.97137,58.42412,1.48772
304.0,58.64703,25.79442,2.23157
305.0,52.07168,58.07487,0.99181
306.0,14.30446,71.1966,0.99181
307.0,49.32343,50.29164,1.98362
308.0,68.4208,41.2611,5.45495
309.0,50.5533,48.64519,2.73066
310.0,59.41673,46.96547,3.72796
311.0,66.50432,54.98154,2.4882
312.0,68.15649,34.42583,12.70456
313.0,55.24181,38.01809,1.74579
314.0,76.07219,46.84906,4.99375
315.0,61.20553,55.63014,1.49986
316.0,46.67884,55.92949,2.00213
317.0,69.07622,42.35873,2.7561
318.0,78.83377,63.26369,1.50507
319.0,39.12041,44.70368,1.00453
320.0,58.35949,26.67586,3.01707
321.0,68.37629,23.2998,8.5582
322.0,71.7333,50.84046,4.28402
323.0,75.75781,14.06969,8.07329
324.0,64.70915,55.13121,2.02063
325.0,47.84993,28.78797,3.79303
326.0,66.88522,64.76047,2.27582
327.0,52.80831,32.13077,2.02295
328.0,43.65747,43.75572,3.54016
329.0,49.4332,53.98369,1.51721
330.0,40.47611,57.17681,1.01148
331.0,53.64663,70.79746,1.51721
332.0,44.05245,57.32648,2.27582
333.0,74.01266,49.75945,
334.0,67.66127,31.53206,
335.0,37.90463,60.07057,
336.0,68.04827,26.94195,
337.0,76.68282,43.00734,
338.0,93.35958,20.55571,
339.0,59.9945,64.66068,
340.0,31.08257,65.25939,
341.0,40.05976,68.5024,
342.0,16.87559,74.57266,
343.0,67.32581,70.64778,
344.0,56.72688,65.2095,
345.0,67.03296,62.46541,
346.0,60.66808,52.23745,
347.0,49.1107,65.99115,2.90126
348.0,39.80001,78.33123,6.78307
349.0,22.34214,81.12521,2.9128
350.0,84.42415,71.44606,6.80998
351.0,72.92781,59.92089,4.87388
352.0,76.2799,50.29164,3.25566
353.0,31.17768,67.80391,4.89309
354.0,65.80801,57.21007,6.85043
355.0,35.80771,72.4938,5.87189
356.0,50.4146,71.11344,6.85063
357.0,46.10725,54.08347,4.56716
358.0,43.50148,67.05552,3.58853
359.0,67.48789,62.66498,5.87223
360.0,67.01727,68.10326,4.56736
361.0,59.30074,42.70798,4.56742
362.0,48.54805,47.69723,3.91499
363.0,46.01437,55.81308,6.19882
364.0,45.3335,17.36259,2.93633
365.0,47.78024,22.6512,2.93637
