day,nitrogen_dioxide,ozone,sulphur_dioxide
84.0,30.86679,89.50715,3.20639
85.0,44.12329,76.68477,3.20905
86.0,80.91214,56.27874,5.08232
87.0,72.12946,86.81295,7.227
88.0,35.57393,85.94815,2.41078
89.0,68.41443,101.88049,4.28671
90.0,62.01616,91.95188,4.82687
91.0,76.00036,92.05166,3.21969
92.0,83.87221,84.61768,2.68485
93.0,84.17295,89.65682,12.36254
94.0,57.08956,66.989,3.49376
95.0,55.96979,78.33123,2.69017
96.0,59.75606,77.88219,4.03392
97.0,88.82702,82.42241,4.83752
98.0,86.24929,102.92823,5.37502
99.0,77.64463,105.82199,4.56877
100.0,41.06807,87.41166,2.68485
101.0,42.16011,82.22284,2.68485
102.0,59.25642,86.01467,2.41344
103.0,66.18637,81.37467,2.14469
104.0,37.0668,70.09896,2.95094
105.0,32.26101,93.94758,2.41078
106.0,38.45783,82.07316,1.87594
107.0,61.3224,76.13596,2.14469
108.0,68.76203,86.91274,2.67687
109.0,64.88826,81.09194,5.35373
110.0,61.61406,81.62413,3.20372
111.0,72.52774,60.81896,2.6609
112.0,46.86868,80.72607,5.3218
113.0,28.02721,88.75876,2.6609
114.0,56.30161,77.28348,3.99667
115.0,54.0353,73.59144,3.72792
116.0,45.38602,66.45681,2.92965
117.0,62.23418,74.14026,3.72792
118.0,78.21217,61.61724,2.66356
119.0,64.18015,90.80435,2.93231
120.0,41.58158,92.4508,6.39947
121.0,41.9263,75.23789,4.53151
122.0,47.38362,78.68047,2.93231
123.0,46.18066,86.41381,2.40279
124.0,45.02599,78.38112,2.40013
125.0,33.79435,85.36607,2.93231
126.0,26.29353,77.08391,3.99933
127.0,24.0516,91.8022,2.93231
128.0,30.94329,84.36822,2.13404
129.0,47.23445,81.42456,3.99667
130.0,58.82754,73.99058,3.46183
131.0,96.15715,70.14886,7.4585
132.0,86.72104,85.61553,4.52885
133.0,28.83715,93.34887,2.92965
134.0,52.15483,83.71962,2.6609
135.0,37.86702,63.66283,2.39481
136.0,28.21703,63.06412,3.99135
137.0,74.52343,40.81207,3.72526
138.0,66.92985,62.5652,2.6609
139.0,55.52753,72.29423,2.39747
140.0,68.69636,77.03402,2.66356
141.0,57.976,92.15145,3.73324
142.0,77.77946,99.33597,3.20372
143.0,51.33341,56.37853,2.93497
144.0,85.89516,91.8022,3.47248
145.0,86.14091,85.76521,2.93763
146.0,73.27027,97.73941,5.34841
147.0,75.07853,96.74156,3.74389
148.0,56.67216,84.71747,2.40812
149.0,32.8134,88.55919,2.94828
150.0,28.17256,68.5523,2.67953
151.0,58.29443,54.18326,2.68219
152.0,42.5034,89.00822,3.75187
153.0,83.37783,96.4422,3.75187
154.0,56.4927,85.1665,2.94828
155.0,24.72719,74.63918,2.40812
156.0,16.1219,72.5437,5.08498
157.0,23.58973,66.40692,7.227
158.0,15.14939,68.70197,2.67421
159.0,19.17425,62.36563,3.74389
160.0,20.58806,68.40262,3.47514
161.0,19.34685,70.34843,2.40545
162.0,17.94929,77.68262,2.67154
163.0,30.79555,68.70197,2.13404
164.0,51.02454,68.05337,2.93497
165.0,79.82201,112.10845,4.80293
166.0,105.55996,82.12306,3.7359
167.0,41.93873,72.69337,2.13404
168.0,34.38038,103.72651,3.20372
169.0,40.69704,162.49987,3.7359
170.0,119.11576,160.00525,4.00199
171.0,89.7396,95.49425,5.33777
172.0,66.27386,186.19881,4.53684
173.0,26.5302,120.14114,4.27075
174.0,17.50384,68.30283,2.66888
175.0,22.93088,53.61781,3.20372
176.0,16.70856,52.88605,3.46981
177.0,36.89021,79.22929,3.20372
178.0,69.79525,59.0062,4.27075
179.0,39.80152,56.7444,4.54216
180.0,52.45366,51.93809,6.67886
181.0,44.37287,66.20735,3.47248
182.0,21.26953,76.08606,2.40449
183.0,63.38819,82.87144,2.93935
184.0,38.91627,73.94069,3.74166
185.0,51.82813,68.95144,4.81157
186.0,57.66933,80.27703,5.88186
187.0,78.97631,154.86632,5.88291
188.0,46.24621,96.94113,4.01179
189.0,47.29158,89.25768,2.67501
190.0,44.20438,112.90673,4.01323
191.0,29.43538,74.5394,5.35193
192.0,38.60152,56.5282,5.08524
193.0,35.07085,65.30928,4.55077
194.0,22.34776,85.1665,4.8226
195.0,54.16091,57.07702,3.48597
196.0,40.90292,47.64734,2.68382
197.0,24.12071,33.2783,1.88028
198.0,48.25158,87.96048,2.95726
199.0,49.9284,99.1364,5.38142
200.0,54.66759,78.92994,5.11672
201.0,23.93958,55.72992,3.5039
202.0,22.35868,64.5609,3.50689
203.0,31.93019,62.5652,3.23989
204.0,37.97154,58.5239,2.70221
205.0,29.087,51.58885,3.2454
206.0,64.84361,76.13596,3.9239
207.0,34.48922,57.37638,3.51801
208.0,26.42113,52.13766,3.24663
209.0,25.38321,54.43272,2.70489
210.0,46.44979,57.97509,2.97467
211.0,18.27886,66.00778,4.05541
212.0,28.00389,63.06412,2.16238
213.0,30.99903,70.24864,2.70233
214.0,30.64294,59.72132,3.5122
215.0,18.98338,60.96864,3.78147
216.0,34.59332,64.96004,3.2405
217.0,40.62189,68.60219,3.50971
218.0,37.57019,76.88434,2.69914
219.0,52.77656,57.12691,3.7779
220.0,48.28703,46.94884,4.04679
221.0,43.6408,49.04433,3.77741
222.0,79.52341,68.00348,4.85447
223.0,70.38023,70.19875,4.04496
224.0,22.02857,62.71487,2.96598
225.0,44.02822,87.36177,2.15684
226.0,58.72638,83.42026,3.50449
227.0,68.33159,74.04047,4.31276
228.0,52.10548,68.45251,4.04277
229.0,34.09804,66.25724,3.50335
230.0,30.48616,56.47831,3.50297
231.0,31.68194,67.70412,2.96373
232.0,27.22693,70.74757,3.77162
233.0,52.72482,45.60175,2.42435
234.0,67.32421,48.19616,4.30949
235.0,61.06208,42.05938,7.00216
236.0,62.39925,55.18111,3.23212
237.0,90.98524,90.15575,5.11807
238.0,84.08524,100.4336,4.31042
239.0,88.59003,87.06241,5.65804
240.0,80.84771,122.68566,5.92811
241.0,61.95837,57.92519,4.04233
242.0,60.09424,49.74282,4.31229
243.0,59.62049,63.96219,3.50411
244.0,74.68267,72.39402,4.5828
245.0,48.66834,70.04907,4.31369
246.0,36.57397,78.43101,2.69635
247.0,51.94827,55.68003,2.9663
248.0,32.21933,50.04218,3.50601
249.0,71.59621,62.96434,3.77741
250.0,54.77132,57.2267,4.31548
251.0,62.99536,56.47831,5.93367
252.0,52.24429,53.83401,5.12444
253.0,39.32808,64.96004,4.31524
254.0,38.39822,59.47186,4.31517
255.0,38.86037,63.2138,4.31509
256.0,34.15156,62.5652,3.50595
257.0,49.11448,60.07057,2.69683
258.0,59.15879,47.04863,3.50582
259.0,47.9874,58.5738,5.66314
260.0,61.13985,66.15746,3.23602
261.0,57.61502,57.12691,2.9663
262.0,78.00831,52.43702,5.12352
263.0,49.46139,56.92734,5.39098
264.0,62.96253,63.81251,4.04452
265.0,58.56095,60.5695,6.74038
266.0,54.79911,68.95144,4.85272
267.0,58.15736,90.30543,2.96534
268.0,70.57659,40.64576,4.31291
269.0,72.91523,40.51271,4.58213
270.0,56.66217,77.58284,6.46843
271.0,43.99092,67.70412,3.77298
272.0,58.70725,56.61136,4.85062
273.0,50.74089,66.15746,3.50297
274.0,17.97214,66.05767,4.0416
275.0,31.57987,66.25724,3.77189
276.0,78.81299,65.60864,4.31042
277.0,51.38355,59.72132,4.57949
278.0,49.40843,63.59631,3.50451
279.0,80.07677,60.07057,3.23729
280.0,36.32284,55.38068,4.04956
281.0,70.41614,57.32648,8.37517
282.0,65.97101,39.76432,
283.0,40.38819,50.09207,
284.0,34.99712,57.60921,
285.0,45.48665,51.68863,
286.0,35.06752,50.5411,
287.0,45.13264,48.69508,
288.0,70.8614,82.07316,
289.0,77.48369,76.58499,
290.0,86.8234,75.10484,
291.0,72.8326,29.46984,
292.0,57.71752,67.40477,
293.0,48.12408,67.65423,
294.0,18.59138,75.58714,
295.0,45.30974,69.60004,
296.0,56.65284,54.43272,
297.0,38.67981,61.26799,
298.0,83.57724,68.25294,
299.0,65.465,15.26711,
300.0,84.43248,49.8925,
301.0,58.74032,49.14411,
302.0,54.60074,66.5566,
303.0,97.05241,50.99014,
304.0,64.50528,41.01164,
305.0,81.1531,44.63716,
306.0,77.83523,3.84172,
307.0,96.65181,39.21551,
308.0,57.85316,41.9097,
309.0,60.5262,57.32648,
310.0,73.58655,37.36948,
311.0,57.95495,60.61939,
312.0,78.11195,70.11559,
313.0,75.22052,17.01334,
314.0,69.52218,67.10541,
315.0,60.10579,43.97192,2.33085
316.0,56.31522,67.70412,2.96654
317.0,66.69074,45.80132,3.81412
318.0,60.08842,35.37378,2.54275
319.0,57.21214,27.79012,4.4498
320.0,58.02729,39.56475,4.4512
321.0,98.41284,51.78842,13.35776
322.0,71.2466,35.62325,3.6056
323.0,75.64252,39.51486,4.66753
324.0,50.44514,44.05508,3.82008
325.0,39.20158,56.47831,2.75981
326.0,27.48198,81.42456,4.24718
327.0,47.53367,78.08176,3.61123
328.0,99.28136,36.45479,13.38696
329.0,87.61868,49.74282,11.90323
330.0,66.23462,57.12691,2.12624
331.0,49.53138,58.37423,3.19035
332.0,66.05427,47.74712,4.68064
333.0,47.28157,43.40648,3.19234
334.0,62.22952,58.27444,4.25177
335.0,56.64237,68.30283,2.3359
336.0,70.96099,21.10453,3.60605
337.0,59.4632,27.79012,2.54264
338.0,70.4928,25.59485,4.86802
339.0,66.84293,51.63874,2.32561
340.0,66.00179,65.65853,2.32304
341.0,54.52019,64.36133,4.85189
342.0,62.20231,57.42627,3.16077
343.0,72.63838,41.85981,4.42016
344.0,82.31129,50.34153,4.205
345.0,98.13024,47.54755,8.61066
346.0,91.74882,36.5712,8.39129
347.0,93.6303,70.94714,5.23871
348.0,82.39675,70.7143,5.83461
349.0,59.92839,47.09852,6.00907
350.0,60.8439,30.28475,4.73891
351.0,54.00234,48.89465,4.71201
352.0,130.08584,56.21222,38.90678
353.0,84.81143,4.73979,10.93666
354.0,61.61792,14.11958,8.25581
355.0,62.56919,33.57765,15.21456
356.0,67.93834,32.13077,2.91635
357.0,30.6814,50.49121,1.25418
358.0,21.09401,65.70842,1.88774
359.0,10.41983,70.4981,3.36748
360.0,41.60247,69.05122,3.80136
361.0,43.92559,72.44391,4.45002
362.0,71.97444,36.77077,4.46512
363.0,62.25018,71.69552,3.82716
364.0,34.36845,74.98843,4.03969
365.0,21.26285,79.77811,3.18916
