day,nitrogen_dioxide,ozone,sulphur_dioxide
136.0,56.01521,103.92608,5.40163
137.0,71.68863,92.65037,2.96956
138.0,59.20431,96.4422,4.59537
139.0,46.74389,91.40306,3.51505
140.0,35.47496,74.73897,4.59537
141.0,26.17543,73.04262,2.70347
142.0,27.6318,72.44391,2.43472
143.0,27.35592,80.12736,2.97755
144.0,38.73386,70.39832,3.78912
145.0,24.9653,69.89939,2.43472
146.0,37.67768,79.37897,2.98021
147.0,65.32,85.56564,3.52037
148.0,57.49501,91.25338,2.43738
149.0,60.25762,107.21898,2.43738
150.0,17.86148,93.64822,1.89722
151.0,17.05137,81.27488,3.25428
152.0,26.27584,70.44821,3.52569
153.0,23.92872,76.08606,2.98287
154.0,17.44535,80.16062,1.62847
155.0,33.07908,76.56836,2.17396
156.0,47.78716,71.14671,2.17662
157.0,58.85384,92.4508,1.63113
158.0,57.73168,64.21165,2.45069
159.0,122.80832,56.47831,4.90404
160.0,92.82638,104.32522,3.81839
161.0,82.00943,49.39358,3.82105
162.0,67.59875,107.1192,4.37186
163.0,52.57463,102.08006,2.18726
164.0,48.03913,76.28563,2.46133
165.0,63.8622,44.05508,2.46399
166.0,27.68918,48.7616,2.46665
167.0,21.46542,62.26584,4.39049
168.0,73.10436,77.93209,3.57359
169.0,65.94587,75.58714,2.4773
170.0,56.32982,55.58025,1.10427
171.0,43.35064,78.23144,1.65774
172.0,35.45488,53.08562,3.3208
173.0,35.07653,54.23315,3.04939
174.0,44.14002,45.23587,2.50125
175.0,50.24281,28.93765,8.90603
176.0,33.89779,65.80821,5.57725
177.0,23.17233,63.01423,2.79395
178.0,35.62286,62.31573,2.23782
179.0,28.08984,65.80821,2.52253
180.0,44.29254,74.04047,4.4916
181.0,23.16468,48.04648,2.81257
182.0,30.92704,62.81466,2.80991
183.0,31.99613,60.32003,7.29885
184.0,29.47641,55.231,4.76301
185.0,25.72058,70.19875,3.07866
186.0,29.43672,59.07272,3.07334
187.0,30.82711,73.44176,2.51189
188.0,38.77307,81.1751,3.62415
189.0,35.66143,74.88864,16.42041
190.0,35.38794,56.27874,3.06004
191.0,26.22675,42.35873,3.05471
192.0,13.93958,65.40907,3.88225
193.0,28.8668,51.28949,3.6002
194.0,33.07047,46.10067,3.04407
195.0,35.50748,48.14626,2.76201
196.0,73.11153,62.91444,2.20589
197.0,48.69608,45.70153,3.30484
198.0,20.14006,42.20906,1.92383
199.0,25.22683,50.44132,2.19524
200.0,42.55073,116.84824,2.73807
201.0,78.46223,98.73726,5.73956
202.0,56.71965,123.18458,3.81839
203.0,26.18356,72.04477,2.17928
204.0,83.93532,54.43272,4.35057
205.0,73.92896,106.4706,3.52835
206.0,29.19431,72.09466,3.52037
207.0,23.51897,61.71702,2.16331
208.0,30.52972,54.73207,2.4294
209.0,35.04561,50.24175,2.67687
210.0,34.27583,61.56735,3.21437
211.0,31.72312,44.65379,3.21437
212.0,57.65231,66.5566,2.95094
213.0,26.53642,65.70842,2.41344
214.0,42.18497,43.35658,2.87377
215.0,38.14099,49.8925,6.98752
216.0,30.24858,57.67573,4.30001
217.0,23.01598,59.871,3.76517
218.0,35.02648,78.97983,2.69017
219.0,31.68678,75.23789,1.88392
220.0,15.52695,70.59789,2.69283
221.0,23.87326,57.94182,2.69549
222.0,26.88688,61.01853,1.88924
223.0,60.21124,63.26369,3.23832
224.0,25.42908,47.34798,2.70081
225.0,31.50653,77.28348,3.24364
226.0,32.48573,64.26154,2.97489
227.0,42.19836,70.09896,4.87211
228.0,52.26145,63.06412,3.52037
229.0,40.98296,79.27918,2.16863
230.0,53.86222,94.69597,4.34259
231.0,53.81393,95.54414,5.15682
232.0,50.25954,79.62843,3.80243
233.0,15.09441,69.10111,2.71944
234.0,19.93016,71.09681,2.99351
235.0,29.76519,67.80391,1.9052
236.0,84.90018,99.98457,2.45335
237.0,83.30611,142.09384,4.36388
238.0,95.98981,101.83059,3.56295
239.0,52.83712,71.49595,3.58157
240.0,73.40079,87.66112,8.02527
241.0,49.0016,79.09624,6.11209
242.0,128.52143,81.12521,10.60635
243.0,114.03983,104.72436,11.49775
244.0,45.40801,56.67788,4.78962
245.0,42.91889,71.54585,4.81357
246.0,35.06234,38.6168,3.41394
247.0,29.47226,56.42842,4.56877
248.0,27.64184,56.72777,4.0153
249.0,45.16369,33.72733,3.45917
250.0,36.57895,28.73808,2.31498
251.0,58.43213,102.67877,4.36388
252.0,69.71158,68.05337,3.77848
253.0,28.08458,56.5781,2.03293
254.0,42.61098,47.44777,2.61567
255.0,43.63082,76.5351,2.03293
256.0,62.94277,60.12046,2.9057
257.0,116.77773,134.4104,4.93863
258.0,88.8165,103.92608,4.35323
259.0,82.65506,130.81814,4.06319
260.0,63.68243,71.79531,5.51605
261.0,28.13048,42.85766,2.613
262.0,54.07642,79.828,2.90304
263.0,52.80221,49.84261,5.51605
264.0,64.25904,44.15486,3.7705
265.0,66.35562,92.40091,4.64061
266.0,51.16081,54.01695,5.05571
267.0,58.63821,76.13596,3.72526
268.0,50.87011,96.14285,5.3218
269.0,33.95405,76.83445,4.52885
270.0,66.10317,51.78842,3.99667
271.0,55.35795,52.63659,3.46183
272.0,42.95571,49.2439,3.99933
273.0,34.35615,59.32218,3.1984
274.0,44.96718,56.32863,3.20372
275.0,52.17396,57.17681,4.00199
276.0,71.66998,59.97079,4.27075
277.0,97.49734,55.08132,15.76317
278.0,65.98125,43.2568,3.74123
279.0,56.85528,53.48476,3.47248
280.0,47.48355,54.08347,3.48046
281.0,67.75462,40.51271,3.75187
282.0,43.20672,60.27014,2.95094
283.0,54.52298,56.92734,2.68751
284.0,58.41731,53.08562,4.57409
285.0,70.60663,41.31099,6.19458
286.0,55.0851,33.72733,4.04723
287.0,47.58539,24.94625,5.13022
288.0,47.61025,19.00904,7.0301
289.0,67.72115,65.00993,5.96042
290.0,55.7022,64.61079,2.98287
291.0,63.59684,61.51745,2.71678
292.0,50.12041,58.17466,2.44803
293.0,55.03984,44.45422,3.26759
294.0,57.62697,46.89895,2.44803
295.0,52.76874,39.81422,2.71944
296.0,50.52873,44.10497,3.53101
297.0,39.66334,45.35228,4.34259
298.0,73.6083,25.34539,5.97106
299.0,88.57792,19.75743,9.22002
300.0,74.81557,53.63444,3.25162
301.0,54.01091,54.5325,2.16597
302.0,67.55333,60.80233,3.51771
303.0,83.20236,19.75743,11.89422
304.0,89.36985,6.88517,9.45152
305.0,115.96683,4.24086,15.10859
306.0,87.74231,40.51271,17.26924
307.0,108.33069,41.46067,10.51322
308.0,91.0962,26.24346,7.54631
309.0,82.83516,25.14582,6.46865
310.0,62.64266,56.32863,5.65441
311.0,43.14648,45.45207,2.69283
312.0,70.99391,50.14196,2.96158
313.0,82.37042,25.59485,6.46333
314.0,69.65229,31.53206,6.19458
315.0,74.38143,36.22196,5.11691
316.0,88.74239,33.46124,8.61599
317.0,82.82559,35.87271,6.19458
318.0,85.37926,45.75142,8.33926
319.0,80.30077,27.09163,6.45534
320.0,54.43214,34.52561,3.49642
321.0,62.94516,51.38928,4.30534
322.0,50.86485,55.97939,5.91784
323.0,71.56862,69.91602,5.10627
324.0,67.54281,40.01379,4.56877
325.0,62.35706,56.42842,8.06253
326.0,68.90881,65.95789,8.05454
327.0,74.87007,63.59631,4.83219
328.0,67.12684,38.16776,4.56344
329.0,34.98154,58.97294,2.41344
330.0,47.91291,59.82111,2.41344
331.0,60.3934,39.51486,4.82687
332.0,42.76828,60.71917,2.14469
333.0,73.51172,62.41552,3.21437
334.0,124.46407,17.3127,13.39763
335.0,150.97705,3.29291,17.39963
336.0,125.67994,3.94151,13.11558
337.0,106.29053,9.82882,13.91917
338.0,83.4352,47.84691,4.0153
339.0,78.39816,31.58195,5.6145
340.0,93.5748,2.74409,10.69682
341.0,106.20686,10.87657,13.10227
342.0,62.51389,23.2998,2.94296
343.0,57.42807,40.36303,2.40545
344.0,63.39316,28.93765,2.67154
345.0,46.0726,66.35703,3.20639
346.0,68.32406,37.31959,3.74123
347.0,80.56693,42.80777,7.2137
348.0,67.14692,47.032,4.80293
349.0,93.43997,26.04389,7.47181
350.0,69.09241,14.51872,6.41277
351.0,72.9853,5.83742,5.08232
352.0,75.7146,2.99355,7.49576
353.0,70.72106,5.18882,3.75187
354.0,63.49452,9.18022,7.24297
355.0,60.07545,21.80302,5.3697
356.0,66.00707,62.71487,4.30001
357.0,84.09645,38.96604,4.57409
358.0,62.67645,64.11186,4.03925
359.0,37.28929,67.75402,3.77316
360.0,13.12501,70.19875,3.50707
361.0,78.93796,67.50455,3.24098
362.0,172.91821,5.63785,22.70812
363.0,154.74484,2.79398,24.62663
364.0,100.08686,6.78538,13.80209
365.0,96.57806,4.88947,9.4728
366.0,59.3793,31.73163,3.51771
