day,nitrogen_dioxide,ozone,sulphur_dioxide
126.0,51.4735,98.58758,5.34043
127.0,129.16738,69.79961,10.40412
128.0,111.87296,65.60864,5.34043
129.0,26.06977,79.32908,2.45867
130.0,25.81923,81.97338,2.31498
131.0,38.72287,82.5222,2.17396
132.0,28.66009,74.73897,1.76152
133.0,31.27894,85.31618,2.70347
134.0,52.82755,92.05166,3.64011
135.0,49.07475,84.86714,3.76517
136.0,79.98027,85.51575,4.69383
137.0,54.74244,71.39617,2.94296
138.0,88.01134,76.63488,3.06802
139.0,89.27407,93.24908,3.19308
140.0,48.32378,55.58025,2.78596
141.0,51.31668,,2.11808
142.0,52.05443,,1.71628
143.0,50.35613,,2.37885
144.0,38.99109,50.36798,3.04141
145.0,95.81673,82.71777,1.05904
146.0,86.15876,110.48295,
147.0,40.58708,115.331,
148.0,86.34938,85.40498,
149.0,50.65543,51.47459,
150.0,47.16608,73.70819,
151.0,58.80077,101.05277,
152.0,29.92011,71.60123,3.47514
153.0,63.27458,93.57139,3.65874
154.0,66.23561,67.75451,1.96641
155.0,25.99613,76.50067,2.14735
156.0,56.63008,73.55053,3.1372
157.0,40.92128,82.66539,3.04673
158.0,46.217,58.42961,2.15533
159.0,11.56744,69.33561,2.06752
160.0,24.05351,59.48284,2.2458
161.0,46.53973,73.23371,2.69815
162.0,65.97695,68.75586,3.96208
163.0,21.267,51.31643,3.60286
164.0,23.67818,57.11195,2.70347
165.0,29.07669,65.22596,2.61567
166.0,13.94882,63.85591,2.79927
167.0,71.20238,71.12675,3.25162
168.0,57.78428,77.5544,5.33244
169.0,67.28653,56.95428,4.70447
170.0,53.98748,91.30527,4.0765
171.0,80.90879,69.59854,5.34309
172.0,36.56078,59.37756,3.07866
173.0,17.22015,63.32905,2.98819
174.0,24.98442,54.05603,2.89772
175.0,53.20671,58.58727,1.7216
176.0,79.43091,65.91049,5.9817
177.0,75.68719,74.60475,4.2601
178.0,36.29925,66.12103,2.5385
179.0,28.59283,27.92334,2.99085
180.0,35.3081,81.18957,4.2601
181.0,34.7667,50.94773,3.08398
182.0,54.60331,66.27969,2.17662
183.0,41.31096,57.58692,4.35589
184.0,46.71233,39.51486,3.26759
185.0,29.07478,54.37285,1.9052
186.0,55.54617,70.33645,4.08182
187.0,99.12727,129.29292,7.08332
188.0,94.4367,133.61261,4.35855
189.0,31.53808,107.37515,1.90787
190.0,68.686,81.13718,4.63263
191.0,43.90016,74.60426,2.99617
192.0,51.02885,83.4028,2.99617
193.0,95.17078,89.14592,6.26642
194.0,90.57728,108.48126,5.17811
195.0,50.63248,110.48395,2.45335
196.0,73.52272,110.11474,4.08714
197.0,80.26571,158.00705,3.54432
198.0,79.47537,144.67678,4.36388
199.0,84.15956,98.10263,3.27025
200.0,36.64015,72.33864,1.90787
201.0,23.77094,57.21772,2.17928
202.0,50.24903,105.32007,3.54166
203.0,73.91095,155.16119,3.81573
204.0,88.10314,119.54542,2.72476
205.0,41.41949,82.92832,2.45335
206.0,33.23017,77.23808,1.9052
207.0,45.44483,93.36084,3.81041
208.0,68.56647,107.05883,4.89872
209.0,17.77047,71.75839,1.9052
210.0,28.37194,68.65008,1.9052
211.0,36.47281,47.52311,2.17662
212.0,37.19143,37.82949,1.9052
213.0,41.67051,105.26769,3.539
214.0,27.63945,67.33342,2.99351
215.0,17.62656,75.92142,2.99351
216.0,24.5216,70.49461,2.17662
217.0,60.40201,59.74627,2.99351
218.0,83.61402,72.44391,2.22983
219.0,83.91142,81.72392,2.78596
220.0,68.49762,101.88049,3.62149
221.0,37.40659,75.188,1.67105
222.0,63.37164,80.22714,2.22983
223.0,43.64182,76.13596,2.50657
224.0,47.41996,68.80176,3.06536
225.0,56.68411,59.47186,2.78596
226.0,51.53104,60.17036,3.62149
227.0,23.87039,44.35443,2.78596
228.0,36.05684,42.6082,2.22983
229.0,34.8432,56.42842,2.78596
230.0,38.04393,58.37423,2.78596
231.0,67.45818,74.04047,2.22983
232.0,69.64496,96.4921,2.78596
233.0,51.93346,97.93898,5.29253
234.0,69.24445,20.35614,3.34209
235.0,96.49136,144.58847,9.19341
236.0,57.06231,71.99488,2.78596
237.0,83.19853,96.09296,2.22983
238.0,105.18128,82.5222,7.52236
239.0,84.6294,90.60478,2.50657
240.0,91.29367,95.94328,2.22983
241.0,63.10676,72.94284,3.06536
242.0,43.34363,67.25509,2.78596
243.0,44.2476,70.548,1.67105
244.0,35.98608,64.511,2.50391
245.0,58.28057,62.71487,2.50391
246.0,81.94345,62.91444,5.5666
247.0,113.79901,105.62242,6.95825
248.0,92.57265,127.27577,7.50906
249.0,56.18973,52.13766,4.17229
250.0,48.79266,74.09036,2.50125
251.0,52.81305,63.36348,2.78064
252.0,74.68121,35.47357,6.94495
253.0,55.6571,54.73207,4.4437
254.0,46.29493,43.95529,3.57625
255.0,51.59351,18.21076,2.77798
256.0,56.51007,33.37808,4.16165
257.0,56.87775,71.29638,4.71778
258.0,51.34298,54.68218,5.55064
259.0,44.67887,54.63229,3.05205
260.0,72.60089,34.77507,7.21636
261.0,57.18375,59.67143,3.32613
262.0,61.86173,51.2396,4.15899
263.0,84.78925,49.54325,7.20838
264.0,56.03816,43.15701,2.21919
265.0,55.81966,25.64475,4.15633
266.0,69.83207,20.80517,5.53999
267.0,92.37949,19.957,6.64693
268.0,87.10433,25.74453,6.92366
269.0,65.58202,41.85981,3.3208
270.0,65.43284,36.02239,4.98121
271.0,58.80507,41.51056,4.151
272.0,44.12377,51.28949,2.4906
273.0,60.72761,46.40003,5.81141
274.0,77.53849,30.43443,5.25262
275.0,59.93249,33.12862,6.91302
276.0,57.20909,19.40818,6.63629
277.0,43.65026,62.71487,2.48794
278.0,64.3628,39.46497,4.69915
279.0,84.38237,69.15101,7.73258
280.0,65.08142,58.97294,2.20855
281.0,52.49765,47.54755,2.76201
282.0,51.102,63.11401,3.31548
283.0,40.37766,53.98369,2.48528
284.0,42.76015,62.26584,1.93447
285.0,90.92933,52.43702,8.57076
286.0,62.8481,48.99444,3.04141
287.0,54.03386,33.82712,3.04407
288.0,65.33052,30.38453,8.02527
289.0,69.43475,54.03358,9.68568
290.0,88.98193,60.5196,4.43306
291.0,90.718,37.96819,10.52652
292.0,44.05205,56.67788,3.32613
293.0,40.63919,66.45681,3.04939
294.0,54.304,58.5738,3.32613
295.0,43.21437,72.14456,3.60818
296.0,61.16653,76.58499,3.33145
297.0,77.98267,59.32218,7.49309
298.0,48.93657,60.76907,3.60818
299.0,24.49148,71.29638,2.49859
300.0,19.62608,75.53725,3.60818
301.0,55.45437,72.19445,4.71245
302.0,78.11798,54.5824,2.77266
303.0,64.22032,56.37853,4.99185
304.0,52.20169,63.16391,3.32613
305.0,65.7288,64.91014,4.71245
306.0,56.76045,74.28993,3.04939
307.0,61.55859,74.04047,3.60552
308.0,85.08904,75.188,4.99185
309.0,65.70059,55.18111,4.15633
310.0,68.1615,54.08347,4.70979
311.0,77.4486,50.94024,2.77
312.0,85.55473,17.81162,8.58672
313.0,80.19017,33.72733,5.53999
314.0,95.25445,52.68648,11.07999
315.0,65.92388,41.46067,2.77
316.0,78.29632,36.67099,4.71245
317.0,81.46342,42.40863,7.48511
318.0,55.58299,58.92304,2.77266
319.0,102.47988,44.20476,14.97288
320.0,108.93855,32.92905,15.24962
321.0,59.45532,21.65335,3.60552
322.0,55.2024,32.97894,5.26858
323.0,80.51577,51.04003,4.15899
324.0,66.95184,36.27185,4.99185
325.0,56.44218,49.94239,3.04939
326.0,65.52512,51.93809,3.88225
327.0,53.97314,39.21551,4.15633
328.0,45.39223,47.94669,3.32346
329.0,63.56768,41.64361,4.43306
330.0,82.45648,28.53851,8.03326
331.0,97.12201,9.67915,13.01978
332.0,63.93918,6.93506,5.26326
333.0,57.62363,45.9011,4.42774
334.0,66.51914,50.24175,5.53467
335.0,72.5373,26.74238,4.98121
336.0,79.03932,30.93335,4.151
337.0,70.37363,56.62799,6.64161
338.0,91.68764,27.98969,7.18709
339.0,73.50439,57.2267,4.69915
340.0,83.63028,58.37423,4.69915
341.0,72.03144,33.9269,2.76468
342.0,51.07762,49.14411,2.21121
343.0,83.48828,35.9226,6.35955
344.0,86.22267,17.76173,14.08681
345.0,164.87376,4.09119,28.44768
346.0,107.38751,6.6856,16.84882
347.0,71.3286,33.9269,4.69649
348.0,71.43235,64.61079,3.31548
349.0,44.7262,65.70842,3.58955
350.0,79.84209,65.30928,2.48262
351.0,98.69982,73.29208,4.41443
352.0,68.38192,66.25724,4.41443
353.0,79.51362,67.40477,4.41443
354.0,79.15168,66.5067,2.20855
355.0,25.24404,69.2009,2.20855
356.0,51.37883,69.60004,2.75935
357.0,27.73029,72.59359,4.9679
358.0,40.23039,81.22499,4.14036
359.0,74.81461,65.45896,3.86363
360.0,77.10483,72.14456,4.14036
361.0,38.16011,77.53295,3.31016
362.0,95.4108,57.27659,4.14036
363.0,77.29241,53.13551,3.31016
364.0,55.41851,69.99918,1.93181
365.0,56.36233,63.2138,3.03609
