day,nitrogen_dioxide,ozone,sulphur_dioxide
87.0,57.7575,53.08562,2.39481
88.0,22.5675,75.63703,1.59654
89.0,27.73125,81.22499,1.59654
90.0,18.16875,81.8237,1.06436
91.0,35.38125,87.8108,1.06436
92.0,87.78375,90.40521,1.33045
93.0,63.8775,86.81295,1.33045
94.0,23.14125,80.62628,1.33045
95.0,18.7425,81.02542,1.06436
96.0,13.19625,82.22284,2.6609
97.0,30.40875,84.81725,1.86263
98.0,52.97625,80.82585,1.59654
99.0,49.15125,84.41811,1.33045
100.0,48.195,99.98457,1.59654
101.0,77.6475,93.59833,1.59654
102.0,73.8225,80.42671,2.39481
103.0,43.03125,82.22284,1.06436
104.0,69.80625,83.02112,1.33045
105.0,81.09,104.37511,1.59654
106.0,56.03625,91.40306,3.45917
107.0,45.70875,110.76135,2.12872
108.0,43.2225,99.38586,1.33045
109.0,39.3975,92.80005,1.86263
110.0,20.08125,66.85595,0.79827
111.0,31.55625,,
112.0,19.5075,94.79575,0.53218
113.0,14.34375,95.59403,1.33045
114.0,10.71,105.97167,1.33045
115.0,21.61125,84.01897,1.59654
116.0,29.64375,91.60263,1.33045
117.0,22.5675,80.42671,3.19308
118.0,21.42,86.61338,1.86263
119.0,27.9225,81.62413,1.59654
120.0,26.58375,101.58113,1.86263
121.0,17.78625,90.20564,1.06436
122.0,41.88375,89.40736,0.79827
123.0,36.72,53.8839,1.06436
124.0,25.6275,70.44821,1.59654
125.0,62.53875,77.43316,1.33045
126.0,48.76875,87.41166,1.33045
127.0,26.20125,68.85165,0.53218
128.0,27.34875,90.80435,0.79827
129.0,40.9275,93.39876,1.59654
130.0,14.535,84.41811,1.33045
131.0,28.6875,71.24649,0.79827
132.0,21.42,84.01897,1.59654
133.0,15.6825,87.8108,1.06436
134.0,25.43625,111.36006,1.06436
135.0,41.50125,97.39016,2.12872
136.0,42.075,82.42241,1.86263
137.0,47.43,90.00607,0.79827
138.0,27.34875,92.99962,1.33045
139.0,27.73125,101.98027,0.79827
140.0,27.9225,86.41381,1.06436
141.0,35.38125,82.22284,1.59654
142.0,25.05375,105.57253,1.33045
143.0,28.49625,77.8323,1.33045
144.0,29.64375,69.64993,1.86263
145.0,23.52375,70.04907,1.86263
146.0,11.66625,55.08132,1.33045
147.0,10.71,92.40091,1.06436
148.0,18.93375,75.8366,1.59654
149.0,23.52375,74.04047,2.6609
150.0,44.56125,78.83015,2.39481
151.0,45.5175,71.24649,1.86263
152.0,46.665,74.24004,1.86263
153.0,51.44625,100.38371,0.53218
154.0,23.14125,130.71835,1.59654
155.0,8.7975,95.99317,0.53218
156.0,20.08125,67.05552,0.53218
157.0,19.5075,61.66713,0.53218
158.0,20.46375,77.8323,1.33045
159.0,9.75375,78.23144,1.06436
160.0,13.005,66.85595,0.79827
161.0,8.415,80.42671,0.53218
162.0,12.43125,75.43746,0.26609
163.0,19.31625,83.42026,0.53218
164.0,24.28875,88.01037,1.06436
165.0,19.89,117.94587,1.06436
166.0,36.72,145.6861,1.86263
167.0,53.35875,144.48868,1.33045
168.0,29.4525,142.49298,1.59654
169.0,40.73625,70.84735,0.53218
170.0,14.34375,73.04262,1.86263
171.0,28.87875,84.01897,1.06436
172.0,43.2225,88.20994,1.59654
173.0,35.76375,92.00177,1.06436
174.0,44.56125,123.7334,1.33045
175.0,11.475,98.18844,0.79827
176.0,9.37125,81.22499,0.79827
177.0,9.18,78.03187,0.79827
178.0,11.66625,60.46971,1.33045
179.0,10.3275,75.43746,0.53218
180.0,12.6225,64.06197,0.53218
181.0,13.19625,69.45036,0.79827
182.0,14.9175,70.84735,0.79827
183.0,13.96125,70.84735,0.53218
184.0,11.66625,66.65638,0.79827
185.0,37.67625,69.8495,0.79827
186.0,35.5725,63.8624,0.79827
187.0,26.58375,48.29594,0.79827
188.0,38.25,83.42026,0.53218
189.0,20.655,96.19274,1.06436
190.0,23.14125,91.8022,0.79827
191.0,11.0925,119.94157,1.33045
192.0,25.245,130.11964,2.12872
193.0,28.11375,106.57038,2.39481
194.0,21.22875,102.77855,1.33045
195.0,14.1525,84.41811,2.12872
196.0,15.87375,83.61983,1.86263
197.0,12.43125,120.93942,1.33045
198.0,23.14125,119.54243,5.05571
199.0,68.4675,157.06159,7.45052
200.0,69.80625,157.06159,3.45917
201.0,8.98875,90.80435,1.33045
202.0,16.63875,78.43101,1.33045
203.0,16.25625,65.65853,1.33045
204.0,11.66625,88.20994,2.39481
205.0,3.63375,76.03617,0.0
206.0,13.19625,61.66713,
207.0,14.34375,71.44606,
208.0,27.1575,63.26369,
209.0,20.08125,94.79575,
210.0,26.58375,110.76135,
211.0,10.90125,101.98027,
212.0,8.22375,54.88175,
213.0,22.75875,89.8065,
214.0,7.65,52.08777,
215.0,20.655,36.12217,
216.0,17.40375,74.04047,1.59654
217.0,17.40375,75.8366,1.59654
218.0,31.365,94.39661,3.45917
219.0,61.5825,96.39231,2.39481
220.0,20.655,93.59833,1.33045
221.0,23.52375,94.99532,1.06436
222.0,21.8025,109.16479,1.33045
223.0,24.48,142.69255,1.86263
224.0,26.96625,156.46288,2.39481
225.0,45.135,166.44138,3.72526
226.0,35.5725,161.45213,3.45917
227.0,37.67625,154.86632,2.92699
228.0,50.49,96.59188,1.59654
229.0,63.68625,104.57468,2.39481
230.0,15.87375,107.36866,1.33045
231.0,13.3875,81.42456,1.33045
232.0,11.28375,70.44821,1.33045
233.0,10.3275,82.42241,1.86263
234.0,15.49125,67.45466,1.33045
235.0,10.90125,46.49981,0.53218
236.0,31.17375,66.05767,0.53218
237.0,28.305,39.31529,0.53218
238.0,39.58875,92.60048,1.33045
239.0,43.41375,84.61768,0.53218
240.0,22.75875,62.46541,0.53218
241.0,26.20125,61.26799,0.53218
242.0,10.3275,72.44391,0.26609
243.0,12.81375,85.21639,0.53218
244.0,21.42,90.80435,0.79827
245.0,46.2825,93.39876,1.06436
246.0,25.245,103.7764,0.79827
247.0,24.8625,75.23789,0.79827
248.0,36.3375,60.66928,0.79827
249.0,23.715,69.45036,0.79827
250.0,17.595,61.8667,0.79827
251.0,23.14125,62.86455,1.06436
252.0,43.41375,59.871,1.06436
253.0,36.91125,68.05337,0.79827
254.0,22.5675,85.01682,0.79827
255.0,61.39125,90.20564,1.06436
256.0,59.86125,46.49981,1.06436
257.0,27.54,79.62843,1.06436
258.0,25.05375,63.06412,1.06436
259.0,28.87875,63.66283,0.53218
260.0,42.84,67.8538,0.79827
261.0,27.73125,64.86025,0.53218
262.0,20.46375,61.66713,0.79827
263.0,61.77375,63.66283,1.59654
264.0,60.24375,69.45036,2.12872
265.0,43.2225,79.828,0.79827
266.0,35.38125,65.05982,0.53218
267.0,18.7425,60.46971,0.79827
268.0,30.02625,70.64778,0.53218
269.0,25.6275,63.8624,0.53218
270.0,47.43,58.27444,0.79827
271.0,54.12375,49.49336,2.12872
272.0,61.77375,52.28734,2.12872
273.0,42.64875,55.08132,1.59654
274.0,26.01,58.47401,0.79827
275.0,57.18375,66.05767,1.59654
276.0,56.80125,62.86455,4.52353
277.0,21.99375,61.46756,0.79827
278.0,18.36,69.64993,0.79827
279.0,29.07,62.26584,0.79827
280.0,28.87875,63.8624,0.79827
281.0,52.4025,54.88175,1.06436
282.0,38.44125,64.46111,1.06436
283.0,49.53375,56.67788,1.06436
284.0,63.30375,44.90325,2.92699
285.0,55.65375,61.06842,2.6609
286.0,69.9975,47.69723,2.92699
287.0,46.2825,56.27874,2.6609
288.0,25.245,70.84735,1.33045
289.0,14.34375,66.65638,0.79827
290.0,35.5725,72.04477,0.79827
291.0,51.255,55.08132,4.52353
292.0,36.91125,47.8968,1.33045
293.0,49.91625,47.8968,1.59654
294.0,54.88875,65.05982,1.33045
295.0,24.8625,62.26584,0.79827
296.0,28.305,75.03832,1.06436
297.0,20.655,86.81295,1.06436
298.0,36.14625,58.07487,1.06436
299.0,26.96625,73.44176,0.79827
300.0,42.075,55.48046,0.53218
301.0,38.05875,71.8452,0.53218
302.0,37.1025,57.47616,0.79827
303.0,16.83,60.07057,0.53218
304.0,42.075,71.24649,1.06436
305.0,10.90125,74.04047,1.59654
306.0,21.0375,71.8452,0.53218
307.0,42.64875,70.24864,0.53218
308.0,57.56625,48.29594,1.86263
309.0,39.58875,50.29164,1.86263
310.0,17.2125,64.46111,0.53218
311.0,22.37625,72.04477,0.79827
312.0,15.10875,79.42886,0.79827
313.0,26.96625,64.86025,0.79827
314.0,18.93375,65.25939,2.6609
315.0,27.54,65.45896,0.26609
316.0,46.47375,30.73378,
317.0,46.85625,26.34324,
318.0,48.00375,49.29379,
319.0,21.99375,60.46971,
320.0,39.97125,64.06197,
321.0,37.8675,58.27444,
322.0,35.38125,58.87315,
323.0,56.61,49.29379,
324.0,41.50125,59.47186,
325.0,53.55,65.25939,
326.0,64.45125,60.66928,
327.0,34.23375,67.05552,
328.0,48.00375,68.85165,0.79827
329.0,51.06375,64.26154,1.06436
330.0,35.5725,63.26369,0.26609
331.0,37.485,62.86455,0.53218
332.0,67.32,42.30884,2.6609
333.0,53.9325,35.9226,1.59654
334.0,60.0525,26.94195,2.12872
335.0,43.03125,31.9312,1.33045
336.0,33.66,39.31529,1.06436
337.0,22.37625,56.47831,1.06436
338.0,21.99375,43.30669,1.06436
339.0,33.08625,33.9269,1.06436
340.0,52.59375,46.30024,2.39481
341.0,61.77375,46.69938,1.06436
342.0,68.65875,38.11787,3.19308
343.0,72.48375,17.9613,3.99135
344.0,73.24875,15.36689,4.52353
345.0,77.265,22.15227,6.65225
346.0,56.41875,26.34324,1.06436
347.0,69.2325,27.9398,6.65225
348.0,50.68125,41.71013,1.33045
349.0,71.33625,23.15012,3.19308
350.0,90.07875,24.74668,5.3218
351.0,71.5275,35.12432,4.25744
352.0,38.44125,37.12002,0.26609
353.0,13.3875,56.67788,
354.0,49.15125,60.66928,
355.0,42.26625,57.07702,
356.0,51.82875,49.49336,
357.0,50.8725,56.87745,
358.0,34.23375,62.06627,
359.0,17.595,65.45896,
360.0,28.49625,67.45466,
361.0,23.715,70.84735,
362.0,9.37125,75.8366,
363.0,19.5075,74.63918,
364.0,14.1525,69.64993,
365.0,8.7975,75.63703,
